year,home_team,home_points,away_team,away_points
2023,Livingstone,7,Bluefield State,41
2023,Georgia Southern,34,The Citadel,0
2023,Allen,24,ERSKINE,17
2023,Lenoir-Rhyne,45,St. Augustine's,7
2023,Stetson,34,St. Thomas University (Fl),33
2023,Edward Waters,21,Florida Memorial University,38
2023,Berry College,67,Huntingdon College (AL),34
2023,Alabama State,14,Southern,10
2023,Marshall,21,UAlbany,17
2023,Florida Atlantic,42,Monmouth,20
2023,Georgia,48,UT Martin,7
2023,Anderson (IN),0,Trine University,61
2023,Manchester,0,North Park,27
2023,Sacred Heart,14,Lafayette,19
2023,Charlotte,24,South Carolina State,3
2023,Fordham,46,Wagner,16
2023,Richmond,10,Morgan State,17
2023,USC,66,Nevada,14
2023,Florida International,14,Maine,12
2023,Kansas State,45,Southeast Missouri State,0
2023,UVA Wise,48,Union College,0
2023,Vanderbilt,47,Alabama A&M,13
2023,Thiel,0,Case Western Reserve,14
2023,LAKELAND,20,Savannah St,23
2023,Southern Illinois,49,Austin Peay,23
2023,Simpson College (IA),27,Augustana (IL),49
2023,Illinois College,31,Millikin,0
2023,Troy,48,Stephen F. Austin,30
2023,Murray State,41,Presbyterian,10
2023,Valdosta State,63,Point University,10
2023,North Alabama,41,Chattanooga,27
2023,Memphis,56,Bethune-Cookman,14
2023,Rose-Hulman,21,Depauw,33
2023,Wisconsin-Lutheran,0,Lake Forest College,24
2023,Houston Christian,66,Little Rock,0
2023,Oklahoma State,27,Central Arkansas,13
2023,Bluffton,51,Kenyon,35
2023,Macalester,44,Minnesota Morris,30
2023,Texas A&M,52,New Mexico,10
2023,Eureka College,41,Knox College,16
2023,Southern Miss,40,Alcorn State,14
2023,Loras College,42,Benedictine University,41
2023,UL Monroe,17,Army,13
2023,Colorado State,24,Washington State,50
2023,Baylor,31,Texas State,42
2023,Houston,17,UTSA,14
2023,Anna Maria College,51,Westfield State,27
2023,Oklahoma Panhandle St,7,Southwest Baptist,65
2023,Louisiana,38,Northwestern State,13
2023,Geneva,0,Carnegie Mellon,31
2023,Illinois,30,Toledo,28
2023,North Carolina,31,South Carolina,17
2023,Wyoming,35,Texas Tech,33
2023,Penn State,38,West Virginia,15
2023,Alabama,56,Middle Tennessee,7
2023,Adams State,35,Lincoln (CA),16
2023,Wartburg,62,Monmouth (IL),35
2023,CSU Pueblo,37,Midwestern State,8
2023,NEWBERG,3,Howard Payne,17
2023,Western New Mexico,42,Sul Ross State,28
2023,Tulane,37,South Alabama,17
2023,Virginia Tech,36,Old Dominion,17
2023,McNeese,34,Tarleton State,52
2023,UTEP,28,Incarnate Word,14
2023,New Mexico State,58,Western Illinois,21
2023,Pacific (OR),0,Chapman,0
2023,Arizona,38,Northern Arizona,3
2023,BYU,14,Sam Houston,0
2023,San Diego State,36,Idaho State,28
2023,UCLA,27,Coastal Carolina,13
2023,Rutgers,24,Northwestern,7
2023,Florida A&M,28,Jackson State,10
2023,San José State,17,Oregon State,42
2023,Morehouse College,13,Virginia Union,45
2023,Tuskegee,37,Fort Valley State,31
2023,Florida State,45,LSU,24
2023,Duke,28,Clemson,7
2023,Alderson-Broaddus,0,Glenville State,0
2023,Washburn,23,Missouri Southern State,30
2023,East Central (OK),17,Southern Arkansas,24
2023,Mars Hill,15,Wingate,10
2023,Louisville,56,Murray State,0
2023,Northwest Missouri St,13,Emporia State University,33
2023,Fort Hays State,14,Pittsburg St,40
2023,St. Lawrence,14,Norwich,7
2023,Westfield State,0,Western New England,46
2023,Mass Maritime,7,SUNY Maritime,14
2023,Franklin & Marshall,0,College Of New Jersey,0
2023,Indiana,41,Indiana State,7
2023,Bridgewater State,21,Worcester Polytechnic Institute,24
2023,Rhode Island,35,Stony Brook,14
2023,Davidson,31,Wilson,33
2023,Kansas,34,Illinois,23
2023,West Liberty,29,Fairmont State,42
2023,Salve Regina,29,Framingham State,0
2023,Wake Forest,36,Vanderbilt,20
2023,Juniata College,0,Alfred University,34
2023,Seton Hill,28,Shippensburg,23
2023,Endicott College,17,Ithaca College,20
2023,Davenport,24,Bowie State,19
2023,Central Washington,29,Montana Tech,37
2023,Central Connecticut,30,Stonehill,33
2023,Edinboro University,28,Shepherd,35
2023,Georgia,45,Ball State,3
2023,NC State,24,Notre Dame,45
2023,Baylor,13,Utah,20
2023,Kansas State,42,Troy,13
2023,Colorado,36,Nebraska,14
2023,Limestone,13,West Alabama,27
2023,Shorter,28,ERSKINE,7
2023,Pace,25,Findlay,40
2023,Virginia,35,James Madison,36
2023,Virginia Tech,17,Purdue,24
2023,Gannon,21,Millersville,28
2023,Springfield,45,Husson,20
2023,PennWest California,31,Kutztown University,20
2023,Plymouth State,21,Biddeford,31
2023,Mount St. Joseph,62,Hiram College,21
2023,Dean College,7,Nichols College,70
2023,Army,57,Delaware State,0
2023,Ohio State,35,Youngstown State,7
2023,Penn State,63,Delaware,7
2023,Boston College,31,Holy Cross,28
2023,Misericordia,10,Kings College (PA),42
2023,Albright,10,Delaware Valley,41
2023,Otterbein,14,Muskingum University,27
2023,Coast Guard,93,Anna Maria College,24
2023,Thomas More College,37,UVA Wise,0
2023,Muhlenberg,29,Salisbury,17
2023,Rensselaer,38,Wilkes,14
2023,Southern Connecticut State,29,Assumption,42
2023,Notre Dame College,87,West Virginia Wesleyan,9
2023,Georgetown,27,Sacred Heart,10
2023,Carnegie Mellon,38,Saint Vincent,0
2023,Greenville,14,Eureka College,23
2023,Dickinson (PA),29,William Paterson,17
2023,Buffalo State,23,Apprentice School,37
2023,University of Mary,17,Sioux Falls,36
2023,Post University,32,Lincoln (PA),48
2023,Ohio Wesleyan,10,Wisconsin-River Falls,37
2023,Southern Virginia,9,Bridgewater (VA),35
2023,Southwest Baptist,33,Black Hills State,39
2023,Widener,30,FDU-Florham,20
2023,Westminster College (MO),14,Sewanee,32
2023,Butler,41,Taylor,13
2023,Hartwick,31,Keystone,21
2023,Ursinus,30,Kean,14
2023,Waynesburg,27,Grove City College,43
2023,Presbyterian,48,Virginia University Of Lynchburg,17
2023,Bethany (WV),7,Washington & Jefferson,42
2023,Gettysburg,21,Montclair State,32
2023,Chowan,18,Delta State,42
2023,Bluefield State,14,Emory & Henry College,37
2023,Utica,35,Moravian,20
2023,St John Fisher University,62,Hilbert College,7
2023,Westminster (PA),28,Thiel,7
2023,Elizabeth City State,13,St. Augustine's,0
2023,Minnesota State Moorhead,56,Minot State,14
2023,Hope College,42,Loras College,28
2023,Adrian,17,Defiance College,34
2023,Wheeling,16,Frostburg State,20
2023,Sul Ross State,12,Eastern New Mexico,51
2023,Worcester St,0,Union (NY),63
2023,Kentucky State,10,Tuskegee,36
2023,Merchant Marine Academy,30,Gallaudet,13
2023,Hampden-Sydney,31,Brevard College,17
2023,Susquehanna,6,Brockport,5
2023,Allegheny,21,Geneva,27
2023,Lycoming,7,Cortland,62
2023,Stevenson,38,Lebanon Valley,45
2023,Kenyon,16,Kalamazoo,48
2023,McDaniel College,28,Rowan,49
2023,Dayton,62,Central State (OH),24
2023,Randolph-Macon,59,Catholic,14
2023,Wooster,24,Olivet College,22
2023,Depauw,68,Anderson (IN),19
2023,Hobart College,27,SUNY Morrisville,10
2023,Clarion,7,Bloomsburg,21
2023,Northern Michigan,21,Lake Erie,24
2023,Michigan Tech,45,Hillsdale,20
2023,Truman State,28,South Dakota Mines,24
2023,Wayne State (MI),31,Missouri S&T,24
2023,Johnson C Smith,9,Walsh,14
2023,Shaw,13,Virginia Union,26
2023,Georgia Tech,48,South Carolina State,13
2023,Central Michigan,45,New Hampshire,42
2023,Ohio Northern,40,Capital,7
2023,Baldwin Wallace,61,Wilmington (OH),25
2023,Franklin,30,Aurora,45
2023,Grinnell,12,Ripon,31
2023,New Mexico Highlands,48,Western New Mexico,41
2023,William Jewell,34,Kentucky Wesleyan,41
2023,Wheaton,30,Wisconsin-Oshkosh,21
2023,South Dakota,24,St. Thomas (MN),0
2023,Virginia St,21,Greeneville,17
2023,McKendree,3,West Florida,35
2023,Carleton,45,Pomona Pitzer,24
2023,Millsaps,2,McMurry,53
2023,Rhodes College,19,Austin,17
2023,Coe College,44,Wisconsin-Eau Claire,14
2023,Illinois Wesleyan,13,Central College,38
2023,Clark Atlanta,17,Fort Valley State,40
2023,Winona State,33,Concordia University St Paul,8
2023,Central Missouri,41,Central Oklahoma,17
2023,Bethel (MN),2,Wartburg,16
2023,Wisconsin-Lacrosse,21,Hardin-Simmons,28
2023,Wisconsin-Stout,21,Dickinson State University,24
2023,Chadron St,3,Augustana University (SD),27
2023,Wisconsin-Stevens Pt,31,St. Norbert,28
2023,Maryville College (TN),34,Centre College Kentucky,23
2023,Bowling Green,38,Eastern Illinois,15
2023,Nebraska Wesleyan,33,Mayville State,30
2023,Crown College,46,Simpson College (IA),48
2023,Knox College,31,Beloit,14
2023,Illinois College,6,Lake Forest College,37
2023,Oberlin,37,Concordia University Chicago,35
2023,Rockford,38,St. Scholastica,37
2023,Quincy,89,Madonna University (Mich.),0
2023,Martin Luther,27,Macalester,56
2023,Wisconsin-Whitewater,56,Saint John's (MN),28
2023,Cornell College (IA),31,Lawrence University,7
2023,Monmouth (IL),39,Chicago,6
2023,Northwestern (MN),26,Concordia-Wisconsin,10
2023,Clemson,66,Charleston Southern,17
2023,Western Carolina,30,Samford,7
2023,The Citadel,7,Campbell,56
2023,BYU,41,Southern Utah,16
2023,Kentucky,28,Eastern Kentucky,17
2023,Fitchburg State,3,Castleton,32
2023,Luther,21,St. Olaf,52
2023,Western Colorado,35,UT Permian Basin,27
2023,Ohio Dominican,26,Winston-Salem,14
2023,Michigan,35,UNLV,7
2023,St. Anselm,7,Tiffin,42
2023,Tulane,20,Ole Miss,37
2023,Northwestern,38,UTEP,7
2023,Syracuse,48,Western Michigan,7
2023,Massachusetts,28,Miami (OH),41
2023,UTSA,20,Texas State,13
2023,Northern Illinois,11,Southern Illinois,14
2023,Michigan State,45,Richmond,14
2023,North Dakota State,44,Maine,7
2023,Navy,24,Wagner,0
2023,Toledo,71,Texas Southern,3
2023,Miami,48,Texas A&M,33
2023,Iowa State,13,Iowa,20
2023,Arkansas,28,Kent State,6
2023,Northern Colorado,7,Incarnate Word,42
2023,East Carolina,13,Marshall,31
2023,Merrimack,12,Lehigh,14
2023,North Dakota,37,Northern Arizona,22
2023,Wyoming,31,Portland State,17
2023,Bethune-Cookman,31,Savannah St,6
2023,San Diego,21,Colorado Mesa,28
2023,Western Illinois,18,Illinois State,34
2023,Upper Iowa University,45,St Ambrose University  Iowa,26
2023,Pacific (OR),9,NEWBERG,14
2023,San José State,59,Cal Poly,3
2023,Eastern Oregon,28,Whitworth,42
2023,Indiana-Pennsylvania,12,East Stroudsburg University,13
2023,Edward Waters,0,Benedict College,34
2023,Concordia Moorhead,26,Pacific Lutheran,21
2023,Lewis & Clark College,38,Willamette,7
2023,Western Oregon,29,Lincoln (CA),14
2023,UMass Dartmouth,28,Curry College,14
2023,Tennessee,30,Austin Peay,13
2023,Northern Iowa,17,Weber State,34
2023,South Alabama,35,SE Louisiana,17
2023,Washington,43,Tulsa,10
2023,North Carolina,40,App State,34
2023,East Tennessee State,42,Carson-Newman College,0
2023,Villanova,42,Colgate,19
2023,Bucknell,21,VMI,13
2023,Robert Morris,31,St. Francis (PA),21
2023,Bryant,21,Long Island University,10
2023,Gardner-Webb,34,Elon,27
2023,Towson,23,Monmouth,42
2023,Hampton,23,Norfolk State,31
2023,Indiana Wesleyan,24,Valparaiso,22
2023,Old Dominion,38,Louisiana,31
2023,Oklahoma,28,SMU,11
2023,Alabama State,17,Miles College,21
2023,Liberty,33,New Mexico State,17
2023,William & Mary,23,Wofford,6
2023,Georgia Southern,49,UAB,35
2023,Florida Atlantic,10,Ohio,17
2023,Chattanooga,27,Kennesaw State,20
2023,Manchester,0,Alma,68
2023,Ferrum,34,North Carolina Wesleyan,0
2023,LYONCOLL,15,Belhaven,48
2023,Allen,49,Columbus State,0
2023,Duke,42,Lafayette,7
2023,Mercyhurst,41,Lock Haven University,29
2023,Albany State GA,16,Valdosta State,21
2023,Saginaw Valley State,31,Northwood (MI),8
2023,West Virginia,56,Duquesne,17
2023,Akron,24,Morgan State,21
2023,Buffalo,37,Fordham,40
2023,Fayetteville State,10,Lenoir-Rhyne,24
2023,Lagrange College,3,Berry College,70
2023,Southwest Minnesota State,14,Bemidji State,34
2023,Slippery Rock,49,West Chester,24
2023,Catawba,55,Livingstone,15
2023,Johns Hopkins University,20,Christopher Newport,14
2023,Averett,34,Greensboro College,7
2023,West Virginia State,37,UNC Pembroke,35
2023,Bluffton,20,Albion,42
2023,Methodist,21,Guilford College,39
2023,Bentley,13,New Haven,14
2023,Florida International,46,North Texas,39
2023,Pittsburgh,21,Cincinnati,27
2023,Carroll University (WI),51,Wisconsin-Lutheran,7
2023,Howard,65,Morehouse College,19
2023,Dubuque,19,Wisconsin-Platteville,35
2023,Howard Payne,42,Southwestern Assemblies Of God,10
2023,Trinity University TX,35,Mary Hardin-Baylor,16
2023,Southeast Missouri State,45,Lindenwood,7
2023,Alabama,24,Texas,34
2023,Stephen F. Austin,38,Alcorn State,10
2023,Central Arkansas,70,Texas College,2
2023,Drake,24,Northwestern (IA),27
2023,Stetson,38,Webber International,28
2023,Prairie View A&M,16,Abilene Christian,45
2023,Minnesota Morris,28,Hamline University,49
2023,Denison University,14,Linfield College,28
2023,University of Rochester (NY),49,Alfred State,7
2023,American International,27,Franklin Pierce,24
2023,Eastern University,30,Reading,23
2023,Georgia State,35,UConn,14
2023,Tarleton State,52,North Alabama,31
2023,Trine University,28,Rose-Hulman,30
2023,Alabama A&M,51,Lane College,13
2023,Huntingdon College (AL),16,Birmingham-Southern,0
2023,Ouachita Baptist,66,Northwestern Oklahoma State,0
2023,Nevada,6,Idaho,33
2023,Mercer,48,Morehead State,22
2023,UT Martin,38,Missouri State,31
2023,South Dakota State,20,Montana State,16
2023,Southern,14,Jackson State,27
2023,Tennessee State,24,Arkansas-Pine Bluff,14
2023,North Carolina A&T,16,North Carolina Central,30
2023,Arkansas State,3,Memphis,37
2023,South Florida,38,Florida A&M,24
2023,Rice,43,Houston,41
2023,Boise State,16,UCF,18
2023,Western Kentucky,52,Houston Christian,22
2023,Missouri,23,Middle Tennessee,19
2023,Louisiana Tech,51,Northwestern State,21
2023,Coastal Carolina,30,Jacksonville State,16
2023,Texas Tech,30,Oregon,38
2023,University Of Charleston (WV),54,Concord University,14
2023,Arkansas Tech,31,Southern Nazarene,38
2023,Grand Valley State University,57,CSU Pueblo,49
2023,Arkansas-Monticello,58,Southwestern Oklahoma State,21
2023,Southeastern Oklahoma State,28,Henderson State,38
2023,Ashland,28,Ferris State,38
2023,Angelo State,21,Colorado School Of Mines,31
2023,Lincoln (MO),14,Missouri Western,68
2023,Northern State,21,Minnesota Duluth,41
2023,Minnesota State Mankato,31,Wayne State (NE),14
2023,Newberry,14,North Greenville,24
2023,Buena Vista,16,Lakeland,34
2023,LSU,72,Grambling,10
2023,Florida,49,McNeese,7
2023,South Carolina,47,Furman,21
2023,Minnesota,25,Eastern Michigan,6
2023,Maryland,38,Charlotte,20
2023,San Diego State,10,UCLA,35
2023,Washington State,31,Wisconsin,22
2023,Rutgers,36,Temple,7
2023,Mississippi State,31,Arizona,24
2023,Southwestern University,7,Texas Lutheran,39
2023,Midwestern State,30,Mississippi College,17
2023,Sam Houston,3,Air Force,13
2023,East Texas Baptist University,38,Hendrix College,37
2023,Nebraska-Kearney,31,Northeastern State,17
2023,Texas A&M-Kingsville,20,West Georgia,17
2023,Harding University,49,Oklahoma Baptist,10
2023,West Texas A&M,28,Adams State,7
2023,TCU,41,Nicholls,6
2023,UL Monroe,24,Lamar,14
2023,Utah State,78,Idaho State,28
2023,New Mexico,56,Tennessee Tech,10
2023,Florida State,66,Southern Miss,13
2023,Utah Tech,13,Montana,43
2023,Phoenix,49,Fort Lewis,25
2023,Fresno State,34,Eastern Washington,31
2023,Oregon State,55,UC Davis,7
2023,Sacramento State,34,East Texas A&M,6
2023,Arizona State,15,Oklahoma State,27
2023,California,10,Auburn,14
2023,USC,56,Stanford,10
2023,Hawai'i,31,UAlbany,20
2023,Miami,48,Bethune-Cookman,7
2023,Memphis,28,Navy,24
2023,UTSA,29,Army,37
2023,Western Connecticut St,42,Westfield State,0
2023,Union (NY),34,Springfield,7
2023,Maryland,42,Virginia,14
2023,Air Force,39,Utah State,21
2023,Old Dominion,24,Wake Forest,27
2023,Buffalo,27,Liberty,55
2023,Ohio,10,Iowa State,7
2023,Illinois,13,Penn State,30
2023,Indiana,14,Louisville,21
2023,Boston College,29,Florida State,31
2023,Missouri,30,Kansas State,27
2023,West Chester,38,Gannon,31
2023,UNC Pembroke,29,University Of Charleston (WV),37
2023,Mississippi State,14,LSU,41
2023,Wisconsin,35,Georgia Southern,14
2023,Boise State,42,North Dakota,18
2023,Hamilton,12,Bowdoin,26
2023,Lehigh,20,Cornell,23
2023,Coast Guard,49,Nichols College,42
2023,Cortland,35,Susquehanna,38
2023,Lycoming,35,Utica,38
2023,Limestone,45,Carson-Newman College,14
2023,Glenville State,24,Notre Dame College,21
2023,PennWest California,34,Shepherd,44
2023,SUNY Maritime,0,Endicott College,27
2023,Dean College,7,Buffalo State,41
2023,Salve Regina,10,University of Rochester (NY),17
2023,Pace,2,Franklin Pierce,41
2023,Worcester St,33,Fitchburg State,13
2023,Kutztown University,47,Mercyhurst,14
2023,Alfred State,13,Husson,31
2023,Bridgewater State,41,Plymouth State,19
2023,Wilkes,7,Brockport,31
2023,Keystone,20,St John Fisher University,35
2023,Ferrum,13,Lagrange College,10
2023,Framingham State,7,UMass Dartmouth,33
2023,FDU-Florham,21,Stevenson,24
2023,SUNY Morrisville,20,Catholic,31
2023,Shorter,57,Chowan,20
2023,Baylor,30,Long Island University,7
2023,Kent State,38,Central Connecticut,10
2023,Gallaudet,10,Biddeford,31
2023,Albion,48,Rose-Hulman,19
2023,Yale,24,Holy Cross,49
2023,Georgetown,20,Stonehill,23
2023,Lafayette,24,Columbia,3
2023,Alfred University,0,Ithaca College,22
2023,Sul Ross State,27,Wayland Baptist,7
2023,Mary Hardin-Baylor,14,Wisconsin-Whitewater,17
2023,St. Anselm,24,American International,14
2023,West Virginia Wesleyan,0,Alderson-Broaddus,0
2023,Frostburg State,37,West Liberty,7
2023,Carnegie Mellon,41,Waynesburg,10
2023,Thiel,22,Bethany (WV),14
2023,Saint Vincent,23,Allegheny,19
2023,Nebraska-Kearney,13,Missouri Southern State,18
2023,Southern Virginia,10,Randolph-Macon,51
2023,Trine University,58,Franklin,43
2023,Kalamazoo,42,Defiance College,35
2023,Castleton,14,Norwich,28
2023,Washington and Lee,54,Methodist,14
2023,Huntingdon College (AL),40,Guilford College,14
2023,Greensboro College,28,Hampden-Sydney,58
2023,Marist,21,Davidson,49
2023,Monmouth,31,Campbell,45
2023,Sacred Heart,10,Wagner,17
2023,Moravian,29,Apprentice School,28
2023,Lebanon Valley,31,Misericordia,3
2023,Colgate,6,Pennsylvania,20
2023,Harvard,45,St. Thomas (MN),13
2023,Eastern University,6,Delaware Valley,29
2023,Montclair State,25,Franklin & Marshall,31
2023,Curry College,20,MIT,16
2023,Birmingham-Southern,3,Trinity University TX,38
2023,Oberlin,0,Denison University,70
2023,Bates,17,Wesleyan University (CT),28
2023,Shenandoah,20,Maryville College (TN),27
2023,Western New England,42,St. Lawrence,21
2023,Post University,13,Bentley,40
2023,Hope College,40,Mount St. Joseph,35
2023,Washington & Jefferson,48,Westminster (PA),3
2023,Rhodes College,26,Centre College Kentucky,28
2023,New Haven,34,Southern Connecticut State,7
2023,Williams,25,Colby College,22
2023,Kings College (PA),56,Albright,0
2023,William Paterson,35,McDaniel College,14
2023,Juniata College,31,Hartwick,21
2023,Kean,13,Dickinson (PA),24
2023,Depauw,49,Hiram College,0
2023,Clarion,20,Lock Haven University,21
2023,Northwood (MI),27,Tiffin,34
2023,Grand Valley State University,43,Assumption,7
2023,Minnesota State Moorhead,38,McKendree,17
2023,Bowie State,21,Shaw,7
2023,Concord University,27,West Virginia State,47
2023,Olivet College,17,Hanover College,67
2023,Reading,7,Widener,57
2023,Fairmont State,37,Wheeling,43
2023,Dayton,52,Taylor,20
2023,East Stroudsburg University,55,Seton Hill,21
2023,Trinity (CT),44,Tufts,19
2023,Baldwin Wallace,7,John Carroll University,30
2023,Marietta,0,University of Mount Union,28
2023,Capital,38,Muskingum University,45
2023,Wisconsin-Eau Claire,0,Bethel (MN),24
2023,Wartburg,47,Buena Vista,0
2023,Millikin,13,Washington University (St. Louis),63
2023,Lake Forest College,41,Cornell College (IA),7
2023,Southwest Baptist,7,UT Permian Basin,86
2023,Eastern Michigan,19,Massachusetts,17
2023,Augsburg,62,Martin Luther,0
2023,Wisconsin-Stout,24,Gustavus Adolphus,7
2023,Lawrence University,13,Monmouth (IL),70
2023,Benedictine University,7,Aurora,63
2023,Lakeland,28,Concordia-Wisconsin,31
2023,St. Norbert,37,Wisconsin-Lutheran,32
2023,Bridgewater (VA),41,North Carolina Wesleyan,12
2023,Hendrix College,51,Southwestern University,38
2023,Sewanee,27,Millsaps,21
2023,Northwestern (MN),3,Wisconsin-River Falls,75
2023,St. Scholastica,38,Crown College,18
