team,year,win,points_scored,points_allowed,games_played,win_pct,point_diff
Kent State,2022,5,341,348,12,0.4166666666666667,-7
Kent State,2023,1,176,415,12,0.08333333333333333,-239
Kentucky,2015,5,296,329,12,0.4166666666666667,-33
Kentucky,2016,7,390,407,13,0.5384615384615384,-17
Kentucky,2017,7,332,367,13,0.5384615384615384,-35
Kentucky,2018,10,346,219,13,0.7692307692307693,127
Kentucky,2019,8,353,251,13,0.6153846153846154,102
Kentucky,2020,5,240,285,11,0.45454545454545453,-45
Kentucky,2021,10,420,282,13,0.7692307692307693,138
Kentucky,2022,7,265,250,13,0.5384615384615384,15
Kentucky,2023,7,378,336,13,0.5384615384615384,42
Kentucky Christian,2015,0,7,47,1,0.0,-40
Kentucky Christian,2017,0,14,56,1,0.0,-42
Kentucky Christian,2018,0,7,70,1,0.0,-63
Kentucky Christian,2019,0,34,73,1,0.0,-39
Kentucky Christian,2022,0,14,49,1,0.0,-35
Kentucky State,2015,0,20,35,1,0.0,-15
Kentucky State,2016,0,7,57,1,0.0,-50
Kentucky State,2017,0,13,21,1,0.0,-8
Kentucky State,2019,2,46,32,2,1.0,14
Kentucky State,2021,7,395,252,11,0.6363636363636364,143
Kentucky State,2022,4,206,255,10,0.4,-49
Kentucky State,2023,3,185,337,10,0.3,-152
Kentucky Wesleyan,2015,0,46,108,3,0.0,-62
Kentucky Wesleyan,2016,0,28,84,2,0.0,-56
Kentucky Wesleyan,2017,0,7,67,1,0.0,-60
Kentucky Wesleyan,2020,1,52,126,5,0.2,-74
Kentucky Wesleyan,2021,3,254,318,11,0.2727272727272727,-64
Kentucky Wesleyan,2022,2,149,425,11,0.18181818181818182,-276
Kentucky Wesleyan,2023,4,242,372,11,0.36363636363636365,-130
Kenyon,2022,2,243,346,9,0.2222222222222222,-103
Kenyon,2023,2,214,462,10,0.2,-248
Keystone,2022,3,271,410,10,0.3,-139
Keystone,2023,2,182,379,10,0.2,-197
Kings College (PA),2022,8,256,206,10,0.8,50
Kings College (PA),2023,8,285,153,10,0.8,132
Knox College,2022,5,198,266,10,0.5,-68
Knox College,2023,3,147,344,10,0.3,-197
Kutztown University,2021,11,330,190,13,0.8461538461538461,140
Kutztown University,2022,8,273,194,11,0.7272727272727273,79
Kutztown University,2023,12,361,250,15,0.8,111
LAKELAND,2023,0,20,23,1,0.0,-3
LSU,2015,9,394,291,12,0.75,103
LSU,2016,8,340,189,12,0.6666666666666666,151
LSU,2017,9,354,246,13,0.6923076923076923,108
LSU,2018,10,421,283,13,0.7692307692307693,138
LSU,2019,15,726,328,15,1.0,398
LSU,2020,5,320,349,10,0.5,-29
LSU,2021,6,345,346,13,0.46153846153846156,-1
LSU,2022,10,483,315,14,0.7142857142857143,168
LSU,2023,10,592,364,13,0.7692307692307693,228
LYONCOLL,2023,4,163,293,8,0.5,-130
La Verne,2022,2,152,398,10,0.2,-246
La Verne,2023,2,135,309,10,0.2,-174
Lafayette,2015,1,150,386,11,0.09090909090909091,-236
Lafayette,2016,2,216,386,11,0.18181818181818182,-170
Lafayette,2017,3,132,299,11,0.2727272727272727,-167
Lafayette,2018,3,143,323,11,0.2727272727272727,-180
Lafayette,2019,4,221,319,12,0.3333333333333333,-98
Lafayette,2020,2,57,61,3,0.6666666666666666,-4
Lafayette,2021,3,182,259,11,0.2727272727272727,-77
Lafayette,2022,4,139,239,11,0.36363636363636365,-100
Lafayette,2023,9,360,280,12,0.75,80
Lagrange College,2022,1,175,409,9,0.1111111111111111,-234
Lagrange College,2023,0,132,347,9,0.0,-215
Lake Erie,2020,0,31,102,3,0.0,-71
Lake Erie,2021,5,245,295,11,0.45454545454545453,-50
Lake Erie,2022,2,246,375,11,0.18181818181818182,-129
Lake Erie,2023,1,167,451,11,0.09090909090909091,-284
Lake Forest College,2020,3,86,26,3,1.0,60
Lake Forest College,2022,8,356,121,10,0.8,235
Lake Forest College,2023,7,344,56,10,0.7,288
Lakeland,2020,3,116,31,3,1.0,85
Lakeland,2022,3,260,321,10,0.3,-61
Lakeland,2023,4,223,349,10,0.4,-126
Lamar,2015,5,394,334,11,0.45454545454545453,60
Lamar,2016,3,230,336,11,0.2727272727272727,-106
Lamar,2017,1,175,385,10,0.1,-210
Lamar,2018,7,371,340,12,0.5833333333333334,31
Lamar,2019,4,265,380,12,0.3333333333333333,-115
Lamar,2020,2,97,250,6,0.3333333333333333,-153
Lamar,2021,1,123,398,10,0.1,-275
Lamar,2022,1,232,415,11,0.09090909090909091,-183
Lamar,2023,6,270,259,11,0.5454545454545454,11
Lane College,2015,0,3,7,1,0.0,-4
Lane College,2018,0,8,41,1,0.0,-33
Lane College,2019,0,38,79,2,0.0,-41
Lane College,2021,6,306,267,10,0.6,39
Lane College,2022,5,300,277,10,0.5,23
Lane College,2023,2,227,335,10,0.2,-108
Langston University,2018,0,18,33,1,0.0,-15
Langston University,2019,0,15,53,1,0.0,-38
Laurinburg,2021,0,43,84,1,0.0,-41
Laurinburg,2022,0,6,56,1,0.0,-50
Laurinburg,2023,0,6,84,1,0.0,-78
Lawrence Tech,2021,1,21,14,1,1.0,7
Lawrence University,2022,0,39,511,10,0.0,-472
Lawrence University,2023,0,146,513,10,0.0,-367
Lebanon Valley,2020,2,74,29,2,1.0,45
Lebanon Valley,2022,5,242,216,10,0.5,26
Lebanon Valley,2023,6,300,207,10,0.6,93
Lehigh,2015,6,355,388,11,0.5454545454545454,-33
Lehigh,2016,9,466,323,12,0.75,143
Lehigh,2017,5,430,492,12,0.4166666666666667,-62
Lehigh,2018,3,183,386,11,0.2727272727272727,-203
Lehigh,2019,4,173,235,11,0.36363636363636365,-62
Lehigh,2020,0,16,46,3,0.0,-30
Lehigh,2021,3,127,285,11,0.2727272727272727,-158
Lehigh,2022,2,189,325,11,0.18181818181818182,-136
Lehigh,2023,2,203,343,11,0.18181818181818182,-140
Lenoir-Rhyne,2020,3,138,82,4,0.75,56
Lenoir-Rhyne,2021,8,423,180,11,0.7272727272727273,243
Lenoir-Rhyne,2022,8,387,205,11,0.7272727272727273,182
Lenoir-Rhyne,2023,13,566,220,15,0.8666666666666667,346
Lewis & Clark College,2022,4,288,366,9,0.4444444444444444,-78
Lewis & Clark College,2023,5,356,369,10,0.5,-13
Liberty,2015,6,285,296,11,0.5454545454545454,-11
Liberty,2016,6,302,286,11,0.5454545454545454,16
Liberty,2017,6,358,334,11,0.5454545454545454,24
Liberty,2018,6,399,442,12,0.5,-43
Liberty,2019,8,427,365,13,0.6153846153846154,62
Liberty,2020,10,420,226,11,0.9090909090909091,194
Liberty,2021,8,437,280,13,0.6153846153846154,157
Liberty,2022,8,358,320,13,0.6153846153846154,38
Liberty,2023,13,536,340,14,0.9285714285714286,196
Limestone,2017,0,10,31,1,0.0,-21
Limestone,2018,0,17,52,1,0.0,-35
Limestone,2020,1,99,142,4,0.25,-43
Limestone,2021,0,119,315,9,0.0,-196
Limestone,2022,8,417,373,12,0.6666666666666666,44
Limestone,2023,8,363,302,12,0.6666666666666666,61
Lincoln (CA),2021,0,62,458,7,0.0,-396
Lincoln (CA),2022,2,142,418,10,0.2,-276
Lincoln (CA),2023,0,93,423,11,0.0,-330
Lincoln (MO),2018,0,24,52,1,0.0,-28
Lincoln (MO),2020,0,3,87,1,0.0,-84
Lincoln (MO),2021,0,195,551,9,0.0,-356
Lincoln (MO),2022,0,129,526,11,0.0,-397
Lincoln (MO),2023,0,122,591,11,0.0,-469
Lincoln (PA),2016,0,6,56,1,0.0,-50
Lincoln (PA),2018,0,0,55,1,0.0,-55
Lincoln (PA),2019,0,12,58,1,0.0,-46
Lincoln (PA),2021,1,61,310,10,0.1,-249
Lincoln (PA),2022,2,160,267,10,0.2,-107
Lincoln (PA),2023,4,278,379,10,0.4,-101
Lindenwood,2019,0,31,59,1,0.0,-28
Lindenwood,2021,9,395,311,12,0.75,84
Lindenwood,2022,7,395,322,10,0.7,73
Lindenwood,2023,3,220,315,10,0.3,-95
Lindsey Wilson College,2018,0,0,10,1,0.0,-10
Linfield College,2021,1,56,20,1,1.0,36
Linfield College,2022,10,492,148,11,0.9090909090909091,344
Linfield College,2023,8,376,146,9,0.8888888888888888,230
Little Rock,2021,0,0,71,1,0.0,-71
Little Rock,2023,0,0,66,1,0.0,-66
Livingstone,2016,0,12,38,1,0.0,-26
Livingstone,2017,0,0,59,1,0.0,-59
Livingstone,2021,1,91,247,9,0.1111111111111111,-156
Livingstone,2022,4,137,292,10,0.4,-155
Livingstone,2023,4,188,293,10,0.4,-105
Lock Haven University,2017,0,3,69,1,0.0,-66
Lock Haven University,2018,0,0,45,1,0.0,-45
Lock Haven University,2021,1,147,489,11,0.09090909090909091,-342
Lock Haven University,2022,1,121,469,11,0.09090909090909091,-348
Lock Haven University,2023,5,279,266,11,0.45454545454545453,13
Long Island University,2019,0,97,289,10,0.0,-192
Long Island University,2020,2,79,109,4,0.5,-30
Long Island University,2021,2,139,405,10,0.2,-266
Long Island University,2022,4,266,417,11,0.36363636363636365,-151
Long Island University,2023,4,216,290,11,0.36363636363636365,-74
Loras College,2020,2,106,34,2,1.0,72
Loras College,2022,5,348,282,10,0.5,66
Loras College,2023,5,344,376,10,0.5,-32
Louisiana,2015,4,317,382,12,0.3333333333333333,-65
Louisiana,2016,6,307,329,13,0.46153846153846156,-22
Louisiana,2017,5,338,480,12,0.4166666666666667,-142
Louisiana,2018,7,447,479,14,0.5,-32
Louisiana,2019,11,531,276,14,0.7857142857142857,255
Louisiana,2020,10,370,242,11,0.9090909090909091,128
Louisiana,2021,13,435,259,14,0.9285714285714286,176
Louisiana,2022,6,340,297,13,0.46153846153846156,43
Louisiana,2023,6,418,372,13,0.46153846153846156,46
Louisiana College,2018,0,0,78,1,0.0,-78
Louisiana College,2019,0,13,58,1,0.0,-45
Louisiana College,2020,2,132,178,5,0.4,-46
Louisiana College,2021,0,7,62,1,0.0,-55
Louisiana College,2022,0,14,45,1,0.0,-31
Louisiana College,2023,1,34,14,1,1.0,20
Louisiana Tech,2015,9,488,349,13,0.6923076923076923,139
Louisiana Tech,2016,9,620,470,14,0.6428571428571429,150
Louisiana Tech,2017,7,396,330,13,0.5384615384615384,66
Louisiana Tech,2018,8,321,299,13,0.6153846153846154,22
Louisiana Tech,2019,10,422,284,13,0.7692307692307693,138
Louisiana Tech,2020,5,267,347,10,0.5,-80
Louisiana Tech,2021,3,336,408,12,0.25,-72
Louisiana Tech,2022,3,348,455,12,0.25,-107
Louisiana Tech,2023,3,311,401,12,0.25,-90
Louisville,2015,8,373,313,13,0.6153846153846154,60
Louisville,2016,9,553,309,13,0.6923076923076923,244
Louisville,2017,8,495,356,13,0.6153846153846154,139
Louisville,2018,2,237,529,12,0.16666666666666666,-292
Louisville,2019,8,430,434,13,0.6153846153846154,-4
Louisville,2020,4,325,293,11,0.36363636363636365,32
Louisville,2021,6,411,355,13,0.46153846153846156,56
Louisville,2022,8,350,249,13,0.6153846153846154,101
Louisville,2023,10,430,298,14,0.7142857142857143,132
Luther,2020,0,21,45,1,0.0,-24
Luther,2022,2,201,474,10,0.2,-273
Luther,2023,0,133,433,10,0.0,-300
Lycoming,2020,1,30,7,1,1.0,23
Lycoming,2022,4,206,209,10,0.4,-3
Lycoming,2023,4,260,360,10,0.4,-100
MARIAN (IN,2021,0,10,34,1,0.0,-24
MIT,2022,3,156,180,9,0.3333333333333333,-24
MIT,2023,4,191,258,9,0.4444444444444444,-67
MONTANASTN,2021,0,3,30,1,0.0,-27
Macalester,2022,4,275,321,9,0.4444444444444444,-46
Macalester,2023,3,271,371,10,0.3,-100
Madonna University,2022,0,0,38,1,0.0,-38
Madonna University (Mich.),2023,0,0,89,1,0.0,-89
Maine,2015,3,164,237,11,0.2727272727272727,-73
Maine,2016,6,245,288,11,0.5454545454545454,-43
Maine,2017,4,246,233,10,0.4,13
Maine,2018,10,371,327,14,0.7142857142857143,44
Maine,2019,6,352,353,12,0.5,-1
Maine,2020,2,90,134,4,0.5,-44
Maine,2021,6,275,297,11,0.5454545454545454,-22
Maine,2022,2,256,347,11,0.18181818181818182,-91
Maine,2023,2,259,360,11,0.18181818181818182,-101
Malone,2016,0,29,73,2,0.0,-44
Manchester,2020,0,102,220,5,0.0,-118
Manchester,2022,1,189,379,10,0.1,-190
Manchester,2023,1,104,445,10,0.1,-341
Marietta,2020,2,72,81,4,0.5,-9
Marietta,2022,6,257,232,10,0.6,25
Marietta,2023,8,320,167,10,0.8,153
Marist,2015,5,250,224,11,0.45454545454545453,26
Marist,2016,5,276,321,11,0.45454545454545453,-45
Marist,2017,4,234,338,11,0.36363636363636365,-104
Marist,2018,5,282,293,11,0.45454545454545453,-11
Marist,2019,4,237,381,11,0.36363636363636365,-144
Marist,2021,5,228,229,10,0.5,-1
Marist,2022,4,236,327,11,0.36363636363636365,-91
Marist,2023,4,191,326,11,0.36363636363636365,-135
Mars Hill,2015,0,48,86,2,0.0,-38
Mars Hill,2016,0,7,77,1,0.0,-70
Mars Hill,2017,0,0,56,1,0.0,-56
Mars Hill,2018,0,7,28,1,0.0,-21
Mars Hill,2019,0,21,63,1,0.0,-42
Mars Hill,2020,1,90,133,3,0.3333333333333333,-43
Mars Hill,2021,8,353,211,11,0.7272727272727273,142
Mars Hill,2022,7,287,196,10,0.7,91
Mars Hill,2023,8,269,166,10,0.8,103
Marshall,2015,10,407,231,13,0.7692307692307693,176
Marshall,2016,3,317,423,12,0.25,-106
Marshall,2017,8,347,259,13,0.6153846153846154,88
Marshall,2018,9,367,284,13,0.6923076923076923,83
Marshall,2019,8,335,325,13,0.6153846153846154,10
Marshall,2020,7,285,130,10,0.7,155
Marshall,2021,7,429,309,13,0.5384615384615384,120
Marshall,2022,9,318,208,13,0.6923076923076923,110
Marshall,2023,6,296,373,13,0.46153846153846156,-77
Martin Luther,2020,3,138,85,4,0.75,53
Martin Luther,2022,2,128,333,10,0.2,-205
Martin Luther,2023,2,198,371,10,0.2,-173
Mary Hardin-Baylor,2016,1,10,7,1,1.0,3
Mary Hardin-Baylor,2017,0,0,12,1,0.0,-12
Mary Hardin-Baylor,2018,1,24,16,1,1.0,8
Mary Hardin-Baylor,2020,5,211,70,5,1.0,141
Mary Hardin-Baylor,2021,1,57,24,1,1.0,33
Mary Hardin-Baylor,2022,12,578,240,14,0.8571428571428571,338
Mary Hardin-Baylor,2023,6,313,200,10,0.6,113
Maryland,2015,3,296,413,12,0.25,-117
Maryland,2016,6,335,384,13,0.46153846153846156,-49
Maryland,2017,4,289,445,12,0.3333333333333333,-156
Maryland,2018,5,342,344,12,0.4166666666666667,-2
Maryland,2019,3,303,416,12,0.25,-113
Maryland,2020,2,118,160,5,0.4,-42
Maryland,2021,7,381,399,13,0.5384615384615384,-18
Maryland,2022,8,366,301,13,0.6153846153846154,65
Maryland,2023,8,386,292,13,0.6153846153846154,94
Maryville College (TN),2015,1,28,21,1,1.0,7
Maryville College (TN),2020,0,16,30,2,0.0,-14
Maryville College (TN),2022,5,336,221,10,0.5,115
Maryville College (TN),2023,8,323,160,10,0.8,163
Mass Maritime,2022,3,145,196,10,0.3,-51
Mass Maritime,2023,2,120,251,10,0.2,-131
Massachusetts,2015,3,266,377,12,0.25,-111
Massachusetts,2016,2,280,426,12,0.16666666666666666,-146
Massachusetts,2017,4,367,382,12,0.3333333333333333,-15
Massachusetts,2018,4,394,515,12,0.3333333333333333,-121
Massachusetts,2019,1,237,632,12,0.08333333333333333,-395
Massachusetts,2020,0,12,161,4,0.0,-149
Massachusetts,2021,1,196,517,12,0.08333333333333333,-321
Massachusetts,2022,1,150,373,12,0.08333333333333333,-223
Massachusetts,2023,3,278,454,12,0.25,-176
Mayville State,2019,0,7,76,1,0.0,-69
Mayville State,2020,0,31,39,1,0.0,-8
Mayville State,2021,0,7,52,1,0.0,-45
Mayville State,2022,2,86,72,2,1.0,14
Mayville State,2023,1,75,53,2,0.5,22
McDaniel College,2022,3,139,333,10,0.3,-194
McDaniel College,2023,0,145,428,10,0.0,-283
McKendree,2016,0,16,28,1,0.0,-12
McKendree,2020,1,53,59,2,0.5,-6
McKendree,2021,2,245,362,9,0.2222222222222222,-117
McKendree,2022,5,394,463,11,0.45454545454545453,-69
McKendree,2023,5,233,347,10,0.5,-114
McMurry,2020,2,80,169,5,0.4,-89
McMurry,2022,1,157,327,10,0.1,-170
McMurry,2023,6,331,209,10,0.6,122
McNeese,2015,9,295,138,10,0.9,157
McNeese,2016,6,352,285,11,0.5454545454545454,67
McNeese,2017,8,286,167,10,0.8,119
McNeese,2018,6,229,266,11,0.5454545454545454,-37
McNeese,2019,7,313,311,12,0.5833333333333334,2
McNeese,2020,3,183,202,7,0.42857142857142855,-19
McNeese,2021,4,270,280,11,0.36363636363636365,-10
McNeese,2022,4,249,340,11,0.36363636363636365,-91
McNeese,2023,0,191,374,10,0.0,-183
Memphis,2015,9,522,355,13,0.6923076923076923,167
Memphis,2016,8,505,375,13,0.6153846153846154,130
Memphis,2017,10,592,422,13,0.7692307692307693,170
Memphis,2018,8,601,447,14,0.5714285714285714,154
Memphis,2019,12,566,370,14,0.8571428571428571,196
Memphis,2020,8,341,307,11,0.7272727272727273,34
Memphis,2021,6,361,351,12,0.5,10
Memphis,2022,7,459,338,13,0.5384615384615384,121
Memphis,2023,10,512,374,13,0.7692307692307693,138
Mercer,2015,5,318,238,11,0.45454545454545453,80
Mercer,2016,6,298,318,11,0.5454545454545454,-20
Mercer,2017,5,270,260,11,0.45454545454545453,10
Mercer,2018,5,337,357,11,0.45454545454545453,-20
Mercer,2019,4,323,425,12,0.3333333333333333,-102
Mercer,2020,5,265,330,11,0.45454545454545453,-65
Mercer,2021,7,317,227,10,0.7,90
Mercer,2022,7,420,243,11,0.6363636363636364,177
Mercer,2023,9,317,311,13,0.6923076923076923,6
Merchant Marine Academy,2022,6,228,159,9,0.6666666666666666,69
Merchant Marine Academy,2023,7,284,213,9,0.7777777777777778,71
Mercyhurst,2020,0,35,66,2,0.0,-31
Mercyhurst,2021,4,184,270,11,0.36363636363636365,-86
Mercyhurst,2022,2,239,304,11,0.18181818181818182,-65
Mercyhurst,2023,2,243,462,11,0.18181818181818182,-219
Merrimack,2016,0,20,41,1,0.0,-21
Merrimack,2017,0,41,49,1,0.0,-8
Merrimack,2019,6,341,231,11,0.5454545454545454,110
Merrimack,2020,0,36,71,3,0.0,-35
Merrimack,2021,5,306,302,11,0.45454545454545453,4
Merrimack,2022,8,306,251,11,0.7272727272727273,55
Merrimack,2023,5,295,236,11,0.45454545454545453,59
Methodist,2017,0,0,70,1,0.0,-70
Methodist,2020,4,159,66,4,1.0,93
Methodist,2022,5,311,281,10,0.5,30
Methodist,2023,2,190,388,10,0.2,-198
Miami,2015,8,361,366,13,0.6153846153846154,-5
Miami,2016,9,446,241,13,0.6923076923076923,205
Miami,2017,10,378,273,13,0.7692307692307693,105
Miami,2018,7,374,253,13,0.5384615384615384,121
Miami,2019,6,334,263,13,0.46153846153846156,71
Miami,2020,8,374,297,11,0.7272727272727273,77
Miami,2021,7,409,341,12,0.5833333333333334,68
Miami,2022,5,283,321,12,0.4166666666666667,-38
Miami,2023,7,409,296,13,0.5384615384615384,113
Miami (OH),2015,3,215,384,12,0.25,-169
Miami (OH),2016,6,297,309,13,0.46153846153846156,-12
Miami (OH),2017,5,293,289,12,0.4166666666666667,4
Miami (OH),2018,6,337,306,12,0.5,31
Miami (OH),2019,8,338,394,14,0.5714285714285714,-56
Miami (OH),2020,2,86,80,3,0.6666666666666666,6
Miami (OH),2021,7,376,300,13,0.5384615384615384,76
Miami (OH),2022,6,263,294,13,0.46153846153846156,-31
Miami (OH),2023,11,359,223,14,0.7857142857142857,136
Michigan,2015,10,408,213,13,0.7692307692307693,195
Michigan,2016,10,524,183,13,0.7692307692307693,341
Michigan,2017,8,328,245,13,0.6153846153846154,83
Michigan,2018,10,457,252,13,0.7692307692307693,205
Michigan,2019,9,412,269,13,0.6923076923076923,143
Michigan,2020,2,170,207,6,0.3333333333333333,-37
Michigan,2021,12,501,243,14,0.8571428571428571,258
Michigan,2022,13,566,225,14,0.9285714285714286,341
Michigan,2023,15,538,156,15,1.0,382
Michigan State,2015,12,417,304,14,0.8571428571428571,113
Michigan State,2016,3,289,333,12,0.25,-44
Michigan State,2017,10,319,260,13,0.7692307692307693,59
Michigan State,2018,7,243,223,13,0.5384615384615384,20
Michigan State,2019,7,291,293,13,0.5384615384615384,-2
Michigan State,2020,2,126,246,7,0.2857142857142857,-120
Michigan State,2021,11,414,329,13,0.8461538461538461,85
Michigan State,2022,5,293,329,12,0.4166666666666667,-36
Michigan State,2023,4,191,340,12,0.3333333333333333,-149
Michigan Tech,2021,6,200,186,10,0.6,14
Michigan Tech,2022,4,242,330,11,0.36363636363636365,-88
Michigan Tech,2023,5,278,242,10,0.5,36
Middle Tennessee,2015,7,442,346,13,0.5384615384615384,96
Middle Tennessee,2016,8,516,465,13,0.6153846153846154,51
Middle Tennessee,2017,7,332,321,13,0.5384615384615384,11
Middle Tennessee,2018,8,392,374,14,0.5714285714285714,18
Middle Tennessee,2019,4,316,359,12,0.3333333333333333,-43
Middle Tennessee,2020,3,206,319,9,0.3333333333333333,-113
Middle Tennessee,2021,7,388,334,13,0.5384615384615384,54
Middle Tennessee,2022,8,375,360,13,0.6153846153846154,15
Middle Tennessee,2023,4,291,337,12,0.3333333333333333,-46
Middlebury,2022,7,254,204,9,0.7777777777777778,50
Middlebury,2023,8,251,135,9,0.8888888888888888,116
Midwestern State,2019,1,33,7,1,1.0,26
Midwestern State,2020,0,21,33,1,0.0,-12
Midwestern State,2021,7,309,213,10,0.7,96
Midwestern State,2022,6,333,297,11,0.5454545454545454,36
Midwestern State,2023,4,214,206,10,0.4,8
Miles College,2015,0,7,26,1,0.0,-19
Miles College,2016,0,20,53,1,0.0,-33
Miles College,2017,0,21,50,1,0.0,-29
Miles College,2021,6,283,212,10,0.6,71
Miles College,2022,1,138,279,10,0.1,-141
Miles College,2023,7,303,211,10,0.7,92
Millersville,2021,2,165,345,11,0.18181818181818182,-180
Millersville,2022,5,196,257,11,0.45454545454545453,-61
Millersville,2023,3,230,287,11,0.2727272727272727,-57
Millikin,2020,2,97,103,3,0.6666666666666666,-6
Millikin,2022,4,133,363,10,0.4,-230
Millikin,2023,0,78,463,10,0.0,-385
Millsaps,2020,1,78,114,4,0.25,-36
Millsaps,2022,3,146,383,10,0.3,-237
Millsaps,2023,1,133,453,10,0.1,-320
Minnesota,2015,6,292,327,13,0.46153846153846156,-35
Minnesota,2016,9,381,287,13,0.6923076923076923,94
Minnesota,2017,5,265,274,12,0.4166666666666667,-9
Minnesota,2018,7,376,345,13,0.5384615384615384,31
Minnesota,2019,11,443,293,13,0.8461538461538461,150
Minnesota,2020,3,191,211,7,0.42857142857142855,-20
Minnesota,2021,9,331,225,13,0.6923076923076923,106
Minnesota,2022,9,367,180,13,0.6923076923076923,187
Minnesota,2023,6,272,347,13,0.46153846153846156,-75
Minnesota Duluth,2021,9,391,300,12,0.75,91
Minnesota Duluth,2022,8,367,206,11,0.7272727272727273,161
Minnesota Duluth,2023,9,415,205,11,0.8181818181818182,210
Minnesota Morris,2020,0,37,71,2,0.0,-34
Minnesota Morris,2022,4,253,260,10,0.4,-7
Minnesota Morris,2023,7,346,327,11,0.6363636363636364,19
Minnesota State Mankato,2019,0,40,48,1,0.0,-8
Minnesota State Mankato,2021,6,441,251,11,0.5454545454545454,190
Minnesota State Mankato,2022,10,437,303,13,0.7692307692307693,134
Minnesota State Mankato,2023,9,409,300,12,0.75,109
Minnesota State Moorhead,2021,5,272,275,11,0.45454545454545453,-3
Minnesota State Moorhead,2022,4,198,318,11,0.36363636363636365,-120
Minnesota State Moorhead,2023,7,366,251,11,0.6363636363636364,115
Minot State,2021,2,194,396,10,0.2,-202
